hr2557   6 55 14.71  +43 54 35.9  2000.0  __________   6.130  A9III     
hr2558   6 51 42.26  -36 13 49.6  2000.0  __________   5.960  A3V       
hr2559   6 40 02.63  -80 48 48.5  2000.0  ___Zet_Men   5.640  A5III     
hr2560   6 57 16.49  +58 25 19.7  2000.0  _15____Lyn   4.350  G5III-IV  
hr2561   6 57 13.22  +57 33 48.2  2000.0  __________   6.050  K3III     
hr2562   6 50 01.11  -60 14 55.9  2000.0  __________   6.110  F7III-IV  
hr2563   6 51 32.84  -48 17 33.1  2000.0  __________   6.420  K2-3III   
hr2564   6 54 38.75  +13 10 39.2  2000.0  _38____Gem   4.650  F0Vp      
hr2565   6 53 18.77  -19 01 58.0  2000.0  __________   5.640  F1V       
hr2566   6 53 21.68  -18 55 59.8  2000.0  __________   6.140  A5m       
hr2567   6 53 00.08  -26 57 27.6  2000.0  __________   6.400  M4III     
hr2568   6 56 32.32  +46 16 27.1  2000.0  ___Psi9Aur   5.870  B8IIIe    
hr2569   6 55 18.57  +25 22 32.2  2000.0  _37____Gem   5.730  G0V       
hr2570   6 54 08.49  -5 51 09.0  2000.0  __________   6.410  A6Vn      
hr2571   6 53 32.89  -20 13 27.0  2000.0  _15____CMa   4.830  B1IV      
hr2572   6 54 24.60  -1 07 37.1  2000.0  __________   5.450  A4IV      
hr2573   6 56 55.90  +46 42 17.1  2000.0  __________   5.860  K0        
hr2574   6 54 11.31  -12 02 19.1  2000.0  _14The_CMa   4.070  K4III     
hr2575   6 52 39.70  -42 30 16.1  2000.0  __________   6.520  F5II-III  
hr2576   6 53 34.11  -28 32 27.4  2000.0  __________   6.040  G5IV      
hr2577   6 54 42.10  -1 45 22.9  2000.0  __________   6.210  B3IVe+K2II
hr2578   6 53 55.28  -24 32 21.1  2000.0  __________   6.210  A1        
hr2579   6 52 47.10  -43 58 33.0  2000.0  __________   6.460  B8V       
hr2580   6 54 07.89  -24 11 01.9  2000.0  _16Omi1CMa   3.870  K2+Iab    
hr2581   7 01 21.53  +70 48 28.8  2000.0  __________   5.680  K4        
hr2582   6 54 58.79  -2 48 13.0  2000.0  __________   6.040  G6        
hr2583   6 54 12.99  -23 55 42.0  2000.0  __________   6.910  WN5-B     
hr2584   6 55 34.59  +8 19 29.2  2000.0  __________   6.290  A0V       
hr2585   6 57 37.08  +45 05 39.0  2000.0  _16____Lyn   4.900  A2Vn      
hr2586   6 57 00.48  +33 40 52.0  2000.0  __________   5.890  G5III     
hr2587   6 52 46.88  -54 05 23.8  2000.0  __________   6.570  G5Ib-II   
hr2588   6 55 02.70  -20 24 17.0  2000.0  _17____CMa   5.740  A3IV      
hr2589   6 56 25.79  +9 57 22.9  2000.0  __________   5.920  B8Vn      
hr2590   6 55 37.43  -20 08 10.6  2000.0  _19Pi__CMa   4.680  F2        
hr2591   6 54 26.70  -42 21 55.9  2000.0  __________   6.320  C3II      
hr2592   6 52 45.38  -59 20 27.6  2000.0  __________   6.410  A3m       
hr2593   6 56 06.60  -14 02 37.0  2000.0  _18Mu__CMa   5.000  G5III+A2  
hr2594   6 54 02.25  -50 36 39.8  2000.0  __________   6.260  K0-1III   
hr2595   6 55 46.79  -22 56 29.0  2000.0  __________   5.300  B3II-III  
hr2596   6 56 08.20  -17 03 15.0  2000.0  _20Iot_CMa   4.370  B3II      
hr2597   6 57 25.71  +11 54 27.0  2000.0  __________   6.270  F2Ib-II   
hr2598   6 55 54.80  -31 47 23.9  2000.0  __________   6.360  B3V       
hr2599   6 57 00.10  -8 10 44.0  2000.0  __________   6.340  K0II-III+A
hr2600   6 59 02.76  +38 03 06.8  2000.0  _62____Aur   6.000  K2III     
hr2601   6 58 47.28  +26 04 52.9  2000.0  _39____Gem   6.100  F7V       
hr2602   6 51 27.00  -70 57 47.8  2000.0  ___Iot_Vol   5.400  B7IV      
hr2603   6 57 14.80  -22 12 12.2  2000.0  __________   6.610  B1-2III:  
hr2604   6 56 45.70  -35 20 30.0  2000.0  __________   6.290  K2III     
hr2605   6 59 27.89  +25 54 50.9  2000.0  _40____Gem   6.400  B8III     
hr2606   6 58 38.99  +7 37 18.7  2000.0  __________   6.270  A3V       
hr2607   6 57 33.86  -24 37 48.9  2000.0  __________   5.460  F0        
hr2608   6 56 16.01  -48 43 15.9  2000.0  __________   4.950  M1III     
hr2609   7 40 29.92  +87 01 11.7  2000.0  __________   5.070  M2IIIab   
hr2610   6 58 57.00  +3 36 08.0  2000.0  __________   5.970  G8III     
hr2611   6 57 42.37  -27 32 14.9  2000.0  __________   6.230  B2.5V     
hr2612   6 57 17.57  -35 30 26.9  2000.0  __________   6.230  F8IV-V    
hr2613   6 59 20.09  +7 19 00.9  2000.0  __________   6.350  B7III     
hr2614   6 58 07.60  -27 09 53.1  2000.0  __________   6.370  B2.5III   
hr2615   7 00 15.80  +16 04 43.9  2000.0  _41____Gem   5.680  K3Ib      
hr2616   6 58 35.89  -25 24 49.8  2000.0  __________   5.590  B3V       
hr2617   7 05 51.87  +70 43 54.9  2000.0  __________   6.500  K0III     
hr2618   6 58 37.50  -28 58 20.0  2000.0  _21Eps_CMa   1.500  B2II      
hr2619   6 58 25.10  -34 06 41.9  2000.0  __________   5.060  B3V       
hr2620   7 01 17.21  +32 24 51.8  2000.0  __________   6.590  A9IV      
hr2621   6 58 43.80  -30 59 51.8  2000.0  __________   6.420  B3V       
hr2622   7 00 17.92  -5 22 00.1  2000.0  __________   6.300  G0III-IV  
hr2623   6 59 39.30  -21 36 12.1  2000.0  __________   6.260  B2-3IV-V: 
hr2624   7 00 23.69  -8 24 25.0  2000.0  __________   5.960  B9III     
hr2625   7 00 08.08  -20 09 32.1  2000.0  __________   6.310  B4III     
hr2626   6 58 41.80  -45 46 05.2  2000.0  __________   6.220  A0V       
hr2627   7 00 39.30  -9 12 11.1  2000.0  __________   6.490  B1Ib      
hr2628   7 00 19.30  -22 07 10.2  2000.0  __________   6.530  B2IV-Vne  
hr2629   7 01 41.40  +4 49 05.0  2000.0  __________   6.630  A3V s     
hr2630   7 02 24.79  +24 12 55.0  2000.0  _42Ome_Gem   5.180  G5IIa-Ib  
hr2631   7 02 25.51  +17 45 20.3  2000.0  __________   5.940  M1        
hr2632   7 02 17.40  +15 20 09.8  2000.0  __________   5.740  K1        
hr2633   7 01 54.97  +5 33 27.1  2000.0  __________   6.590  B2IV-V    
hr2634   6 58 39.51  -55 43 46.9  2000.0  __________   6.270  K2III     
hr2635   7 02 33.51  +16 40 26.9  2000.0  __________   5.820  M2III     
hr2636   7 01 52.91  -1 20 44.3  2000.0  __________   6.170  G5II      
hr2637   7 00 42.60  -28 29 22.3  2000.0  __________   6.270  F5V       
hr2638   6 58 36.16  -56 23 41.3  2000.0  __________   6.450  F2II      
hr2639   7 01 56.39  -5 43 20.0  2000.0  __________   5.200  M2III     
hr2640   7 01 05.89  -25 12 54.8  2000.0  __________   5.630  B2V       
hr2641   7 00 49.82  -33 27 54.1  2000.0  __________   6.400  G8II-III  
hr2642   7 06 01.33  +59 48 07.0  2000.0  __________   6.440  G8III:    
hr2643   7 03 30.52  +29 20 05.7  2000.0  __________   5.930  G4V       
hr2644   7 05 39.77  +52 45 28.3  2000.0  __________   6.120  A3V s     
hr2645   7 05 09.00  +47 46 30.0  2000.0  __________   6.380  B9IIIn    
hr2646   7 01 43.10  -27 56 04.9  2000.0  _22Sig_CMa   3.470  K7Ib      
hr2647   7 03 17.88  +9 08 18.1  2000.0  __________   5.970  A3V s     
hr2648   7 02 54.80  -4 14 21.0  2000.0  _19____Mon   4.990  B1V       
hr2649   7 03 37.99  +10 57 05.8  2000.0  __________   5.130  K3III     
hr2650   7 04 06.49  +20 34 13.0  2000.0  _43Zet_Gem   3.790  F7-G3Ib   
hr2651   7 03 51.60  +12 35 40.0  2000.0  __________   5.980  K5        
hr2652   7 00 51.48  -51 24 08.8  2000.0  __________   5.140  M1III     
hr2653   7 03 01.50  -23 50 00.0  2000.0  _24Omi2CMa   3.020  B3Iab     
hr2654   7 04 20.20  +1 29 17.9  2000.0  __________   6.570  A0V       
hr2655   7 04 05.20  -5 19 24.9  2000.0  __________   5.620  K3III     
hr2656   7 03 57.28  -10 07 27.1  2000.0  __________   6.450  B9IIIn    
hr2657   7 03 45.50  -15 38 00.1  2000.0  _23Gam_CMa   4.120  B8II      
hr2658   7 02 15.61  -43 24 15.1  2000.0  __________   6.430  A0V       
hr2659   7 05 18.40  +22 38 13.9  2000.0  _44____Gem   6.020  B8Vn      
hr2660   7 06 11.56  +34 28 25.5  2000.0  __________   5.550  G8IV      
hr2661   7 01 05.03  -58 56 22.6  2000.0  __________   6.020  A8III     
hr2662   6 59 50.44  -67 54 55.6  2000.0  __________   5.170  K3III     
hr2663   7 05 39.13  +9 11 08.8  2000.0  __________   5.780  M0III     
hr2664   7 04 47.11  -22 01 56.6  2000.0  __________   6.090  K0        
hr2665   7 07 22.28  +34 00 33.8  2000.0  __________   5.910  K4        
hr2666   7 04 02.79  -42 20 13.3  2000.0  __________   5.200  Am        
hr2667   7 03 57.20  -43 36 25.1  2000.0  __________   5.540  G3V       
hr2668   7 03 58.70  -43 36 38.3  2000.0  __________   6.790  K0V       
hr2669   7 07 25.00  +28 10 38.2  2000.0  __________   6.480  B9V       
hr2670   7 05 49.70  -10 39 40.3  2000.0  __________   6.490  B0.5V+F5II
hr2671   7 07 21.40  +22 42 13.0  2000.0  __________   7.680  S3.9e     
hr2672   7 03 53.65  -49 35 00.5  2000.0  __________   4.930  A4IV      
hr2673   7 08 13.29  +33 49 55.7  2000.0  __________   6.280  K1        
hr2674   7 03 15.63  -59 10 40.9  2000.0  __________   5.500  B9IV      
hr2675   7 08 36.29  +37 26 41.9  2000.0  __________   6.160  K1III     
hr2676   7 07 06.38  +4 54 36.8  2000.0  __________   6.110  B9.5III   
hr2677   7 05 31.97  -34 46 39.6  2000.0  __________   6.140  F2V       
hr2678   7 06 40.69  -11 17 39.1  2000.0  __________   5.390  B0.5IV    
hr2679   7 06 35.89  -12 23 37.9  2000.0  __________   6.480  O7.5V     
hr2680   7 06 00.60  -30 39 19.9  2000.0  __________   6.340  B3V       
hr2681   7 13 58.15  +71 49 00.2  2000.0  __________   6.350  K0        
hr2682   7 07 49.50  +7 28 15.6  2000.0  __________   5.750  K0        
hr2683   7 04 18.31  -56 44 59.0  2000.0  __________   5.170  A0pSi     
hr2684   7 08 21.99  +15 55 50.0  2000.0  _45____Gem   5.440  G8III     
hr2685   7 06 02.31  -38 22 57.8  2000.0  __________   6.110  G0IIaCH1  
hr2686   7 06 52.28  -24 57 37.9  2000.0  __________   6.080  K2        
hr2687   7 05 16.49  -50 21 36.7  2000.0  __________   6.460  K3III     
hr2688   7 07 00.11  -26 39 28.3  2000.0  __________   6.620  B2IV-V    
hr2689   6 56 34.37  -79 25 13.0  2000.0  ___The_Men   5.450  B9.5V     
hr2690   7 07 22.60  -23 50 24.8  2000.0  __________   5.710  B2IVe     
hr2691   7 07 07.09  -40 53 36.0  2000.0  __________   5.790  B3V       
hr2692   7 10 06.58  +21 14 44.2  2000.0  __________   6.430  G9V       
hr2693   7 08 23.50  -26 23 36.0  2000.0  _25Del_CMa   1.840  F8Ia      
hr2694   7 09 20.30  -10 20 50.2  2000.0  __________   6.210  O6.5V     
hr2695   7 08 49.29  -24 02 39.1  2000.0  __________   6.650  B2V       
hr2696   7 11 39.34  +39 19 14.0  2000.0  _63____Aur   4.900  K4III-IIIa
hr2697   7 11 08.38  +30 14 42.6  2000.0  _46Tau_Gem   4.410  K2-III    
hr2698   7 07 13.29  -51 58 03.4  2000.0  __________   5.960  K0III     
hr2699   7 09 33.18  -16 14 05.1  2000.0  __________   6.030  B1II      
hr2700   7 11 23.08  +26 51 23.6  2000.0  _47____Gem   5.780  A4IV      
hr2701   7 10 13.70  -4 14 11.9  2000.0  _20____Mon   4.920  K0III     
hr2702   7 08 51.09  -39 39 21.0  2000.0  __________   4.830  B2IV-V    
hr2703   7 13 23.41  +51 25 44.1  2000.0  __________   5.470  M3-III    
hr2704   7 09 42.89  -25 13 51.9  2000.0  __________   5.690  B2.5IV    
hr2705   7 10 09.29  -18 41 06.8  2000.0  __________   6.230  F0        
hr2706   7 12 26.38  +24 07 41.5  2000.0  _48____Gem   5.850  F5III-IV  
hr2707   7 11 23.58  -0 18 07.1  2000.0  _21____Mon   5.450  A8Vn-F3Vn 
hr2708   7 10 19.40  -27 29 28.9  2000.0  __________   5.460  G8III     
hr2709   7 25 21.88  +81 15 26.7  2000.0  __________   6.310  A0III     
hr2710   7 11 51.29  +5 39 16.9  2000.0  __________   6.090  A1V       
hr2711   7 12 49.01  +27 13 28.0  2000.0  __________   6.430  F8V       
hr2712   7 06 14.09  -68 50 13.9  2000.0  __________   6.470  K0III     
hr2713   7 12 07.38  +5 28 29.1  2000.0  __________   6.160  K0III     
hr2714   7 11 51.90  -0 29 34.0  2000.0  _22Del_Mon   4.150  A2V       
hr2715   7 15 54.77  +59 38 12.4  2000.0  _18____Lyn   5.200  K2III     
hr2716   7 11 41.60  -20 52 58.8  2000.0  __________   5.840  A0V       
hr2717   7 13 22.31  +16 09 31.6  2000.0  _51____Gem   5.000  M4IIIab   
hr2718   7 12 12.19  -25 56 32.9  2000.0  _26____CMa   5.920  B2V       
hr2719   7 10 47.49  -48 55 54.1  2000.0  __________   5.140  K2III     
hr2720   7 12 04.07  -30 49 17.8  2000.0  __________   6.100  A8V       
hr2721   7 15 50.13  +47 14 22.2  2000.0  __________   5.580  G0V       
hr2722   7 14 26.60  +24 42 38.8  2000.0  __________   6.890  A1pSrCr   
hr2723   7 13 07.20  -11 15 04.9  2000.0  __________   5.780  K0        
hr2724   7 12 24.08  -27 28 26.9  2000.0  __________   6.590  A5IV-V    
hr2725   7 14 41.93  +24 53 05.1  2000.0  _52____Gem   5.820  M1III     
hr2726   7 12 25.68  -36 32 40.0  2000.0  __________   5.960  B3V       
hr2727   7 12 15.78  -40 29 56.2  2000.0  __________   5.310  A3pSrEuCr 
hr2728   7 14 32.57  +12 06 56.8  2000.0  __________   5.620  G6III     
hr2729   7 14 20.00  +3 06 41.0  2000.0  __________   5.350  K2II      
hr2730   7 13 23.90  -22 40 24.1  2000.0  __________   6.010  K2III     
hr2731   7 14 10.99  -3 54 04.9  2000.0  __________   5.750  K5III     
hr2732   7 14 15.50  -9 56 51.0  2000.0  __________   5.900  K3III     
hr2733   7 13 48.29  -22 54 23.2  2000.0  __________   6.360  B2IV+G5IV 
hr2734   7 13 36.28  -27 21 22.9  2000.0  __________   6.120  B0.5V     
hr2735   7 08 42.21  -70 29 49.0  2000.0  ___Gam1Vol   5.690  F2V       
hr2736   7 08 44.95  -70 29 54.9  2000.0  ___Gam2Vol   3.780  K0III     
hr2737   7 17 33.70  +52 07 50.8  2000.0  __________   5.920  K1        
hr2738   7 15 57.09  +27 53 51.0  2000.0  _53____Gem   5.710  M1IIIa    
hr2739   7 14 28.20  -10 19 00.1  2000.0  __________   6.030  B0III     
hr2740   7 12 33.47  -46 45 33.0  2000.0  __________   4.490  F0IV      
hr2741   7 13 47.09  -31 05 02.0  2000.0  __________   6.600  B2IV      
hr2742   7 31 04.37  +82 24 40.6  2000.0  __________   4.960  M4IIIa    
hr2743   7 13 57.19  -30 20 24.1  2000.0  __________   6.330  B2IV-V    
hr2744   7 15 19.29  -0 09 41.0  2000.0  _24____Mon   6.410  G5III     
hr2745   7 14 15.19  -26 21 08.9  2000.0  _27____CMa   4.660  B3IIIe    
hr2746   7 13 13.38  -45 11 00.0  2000.0  __________   4.890  A0pSi     
hr2747   7 15 39.42  +7 58 40.1  2000.0  __________   5.820  M4-IIIab  
hr2748   7 13 32.51  -44 38 19.7  2000.0  __________   5.100  M5IIIe    
hr2749   7 14 48.69  -26 46 21.9  2000.0  _28Ome_CMa   3.850  B2IV-Ve   
hr2750   7 14 51.06  -27 02 17.3  2000.0  __________   5.580  K4III     
hr2751   7 18 31.90  +49 27 54.1  2000.0  __________   5.050  A4IIIn    
hr2752   7 15 43.11  -10 35 02.1  2000.0  __________   5.950  K0        
hr2753   7 18 02.19  +40 53 00.1  2000.0  _64____Aur   5.780  A5Vn      
hr2754   7 12 02.00  -63 11 24.0  2000.0  __________   6.020  A0IV-V    
hr2755   7 15 47.51  -23 44 25.9  2000.0  __________   6.320  A0        
hr2756   7 15 20.99  -30 41 10.9  2000.0  __________   5.360  B3V       
hr2757   7 18 04.10  +30 57 20.7  2000.0  __________   6.240  A0Vn      
hr2758   7 16 14.47  -15 35 09.1  2000.0  __________   5.460  A2Vnp     
hr2759   7 14 57.11  -41 25 32.8  2000.0  __________   5.940  B4III-IV  
hr2760   7 17 17.80  +6 40 49.9  2000.0  __________   6.650  B8III     
hr2761   7 14 45.88  -46 50 59.1  2000.0  __________   5.720  A0pSi     
hr2762   7 14 38.20  -48 16 18.0  2000.0  __________   4.760  B8-9V     
hr2763   7 18 05.57  +16 32 24.6  2000.0  _54Lam_Gem   3.580  A3V       
hr2764   7 16 36.79  -23 18 56.0  2000.0  __________   4.790  K3Ib-II   
hr2765   7 17 31.69  -6 40 47.9  2000.0  __________   6.290  K2        
hr2766   7 16 34.99  -27 52 51.6  2000.0  __________   4.640  M3III     
hr2767   7 15 20.94  -52 29 58.0  2000.0  __________   5.970  K1III     
hr2768   7 16 57.20  -30 53 48.2  2000.0  __________   6.320  A9II      
hr2769   7 16 31.79  -38 19 08.0  2000.0  __________   5.800  B4V       
hr2770   7 16 49.50  -36 35 34.0  2000.0  __________   5.030  B2IV-V    
hr2771   7 16 15.51  -46 46 27.6  2000.0  __________   5.660  K4III     
hr2772   7 22 17.20  +59 54 07.1  2000.0  _47____Cam   6.350  A8m       
hr2773   7 17 08.59  -37 05 51.0  2000.0  ___Pi__Pup   2.700  K3Ib      
hr2774   7 17 47.89  -26 47 51.0  2000.0  __________   6.460  B2IV-V    
hr2775   7 21 03.08  +42 39 19.5  2000.0  __________   6.350  K0        
hr2776   7 21 17.45  +45 13 41.0  2000.0  __________   5.770  A7 s      
hr2777   7 20 07.38  +21 58 55.9  2000.0  _55Del_Gem   3.530  F2IV      
hr2778   7 19 22.40  +2 44 25.9  2000.0  __________   5.890  G9III     
hr2779   7 19 47.64  +7 08 33.4  2000.0  __________   5.910  F8V       
hr2780   7 20 06.91  +15 08 33.8  2000.0  __________   6.450  A2Vn      
hr2781   7 18 40.30  -24 33 32.0  2000.0  _29____CMa   4.980  O7Ia:fp   
hr2782   7 18 42.39  -24 57 14.9  2000.0  _30Tau_CMa   4.400  O9Ib      
hr2783   7 22 50.90  +55 17 03.8  2000.0  _19____Lyn   6.530  B9V       
hr2784   7 22 52.10  +55 16 52.7  2000.0  _19____Lyn   5.450  B8V       
hr2785   7 19 02.01  -19 16 49.0  2000.0  __________   6.090  F0Iab-Ib  
hr2786   7 18 51.19  -26 35 08.9  2000.0  __________   5.280  G2Ib      
hr2787   7 18 18.40  -36 44 03.0  2000.0  __________   4.660  B2V+B3IVne
hr2788   7 19 28.21  -16 23 43.3  2000.0  __________   5.700  F1V       
hr2789   7 18 04.19  -43 59 12.0  2000.0  __________   5.850  B8II-III  
hr2790   7 18 38.20  -36 44 34.0  2000.0  __________   5.110  B2IVne    
hr2791   7 18 33.61  -39 12 36.9  2000.0  __________   5.250  A1V       
hr2792   7 22 13.40  +38 59 45.6  2000.0  __________   6.400  K0        
hr2793   7 22 02.52  +36 45 37.8  2000.0  _65____Aur   5.130  K0III     
hr2794   7 19 13.69  -33 43 38.1  2000.0  __________   6.300  K2-3III   
hr2795   7 21 56.75  +20 26 36.7  2000.0  _56____Gem   5.100  M0IIIab   
hr2796   7 20 58.19  -14 21 35.8  2000.0  __________   5.450  G5        
hr2797   7 34 39.66  +80 53 48.0  2000.0  __________   6.410  G7        
hr2798   7 21 16.92  -8 52 43.6  2000.0  __________   6.550  F5        
hr2799   7 20 53.20  -22 51 06.4  2000.0  __________   6.610  B2.5V     
hr2800   7 20 55.01  -26 57 48.8  2000.0  __________   6.010  B2.5V     
hr2801   7 22 03.50  +0 10 38.0  2000.0  __________   5.990  B8III     
hr2802   7 21 04.29  -25 53 28.7  2000.0  __________   5.870  M4III     
hr2803   7 16 49.79  -67 57 26.0  2000.0  ___Del_Vol   3.980  F6II      
hr2804   7 24 57.22  +51 53 13.6  2000.0  __________   5.800  K5III     
hr2805   7 24 08.49  +40 40 19.8  2000.0  _66____Aur   5.190  K1+IIIaCN1
hr2806   7 22 02.00  -8 58 44.8  2000.0  __________   6.430  O9V       
hr2807   7 22 18.49  -2 58 44.0  2000.0  __________   6.230  F5        
hr2808   7 23 28.45  +25 03 01.8  2000.0  _57____Gem   5.030  G8III     
hr2809   7 27 25.78  +66 19 53.7  2000.0  __________   6.470  B9III     
hr2810   7 23 28.18  +22 56 42.6  2000.0  _58____Gem   6.020  A1V       
hr2811   7 22 25.39  -5 58 58.0  2000.0  __________   5.820  F3IV      
hr2812   7 22 13.50  -19 01 00.1  2000.0  __________   4.960  B7IV      
hr2813   7 20 21.36  -52 18 40.7  2000.0  __________   6.050  F0-2IV-V  
hr2814   7 20 21.66  -52 18 33.8  2000.0  __________   6.600  G0V:e     
hr2815   7 20 38.68  -52 05 10.1  2000.0  __________   5.390  B9II-III  
hr2816   7 24 33.41  +27 38 17.2  2000.0  _59____Gem   5.760  F0        
hr2817   7 24 27.71  +15 31 02.0  2000.0  __________   6.410  B2Ve      
hr2818   7 26 42.79  +49 12 40.5  2000.0  _21____Lyn   4.640  A1V       
hr2819   7 23 00.59  -31 55 26.0  2000.0  __________   5.430  B5IIIn    
hr2820   7 24 58.19  +11 40 10.9  2000.0  __1____CMi   5.300  A5IV      
hr2821   7 25 43.51  +27 47 52.1  2000.0  _60Iot_Gem   3.790  G9IIIbHdel
hr2822   7 23 29.13  -27 50 02.9  2000.0  __________   5.380  K2III     
hr2823   7 23 31.89  -32 12 08.0  2000.0  __________   5.390  B3III-IV  
hr2824   7 23 54.29  -30 13 00.9  2000.0  __________   6.600  B2IV-V    
hr2825   7 24 40.09  -16 12 04.1  2000.0  __________   5.330  B2.5IVe   
hr2826   7 24 17.19  -22 54 46.0  2000.0  __________   6.190  B8        
hr2827   7 24 05.70  -29 18 10.9  2000.0  _31Eta_CMa   2.450  B5Ia      
hr2828   7 25 38.90  +9 16 33.9  2000.0  __2Eps_CMi   4.990  G6.5IIb   
hr2829   7 23 58.29  -35 50 15.8  2000.0  __________   6.310  B7III     
hr2830   7 30 52.68  +68 27 55.6  2000.0  __________   5.640  K2        
hr2831   7 24 50.69  -19 00 43.9  2000.0  __________   6.240  A2Ib      
hr2832   7 25 08.16  -13 45 07.0  2000.0  __________   5.780  F0V       
hr2833   7 25 50.98  -5 46 30.0  2000.0  __________   5.970  G3Ib      
hr2834   7 24 43.78  -31 48 31.9  2000.0  __________   5.350  G8II      
hr2835   7 26 49.97  +21 32 08.8  2000.0  __________   6.540  F6V       
hr2836   7 26 27.89  +10 36 30.0  2000.0  __________   6.370  A2IV      
hr2837   7 26 56.30  +20 15 25.8  2000.0  _61____Gem   5.930  F2Vn      
hr2838   7 26 03.51  -4 32 15.2  2000.0  __________   6.760  A0IV      
hr2839   7 25 19.89  -21 58 58.0  2000.0  __________   6.050  A8I-II:   
hr2840   7 26 41.31  +11 00 33.0  2000.0  __________   6.410  B6IV      
hr2841   7 25 25.30  -25 13 04.0  2000.0  __________   5.780  B7III     
hr2842   7 24 47.21  -37 17 23.9  2000.0  __________   6.970  F0V:      
hr2843   7 24 47.28  -37 17 26.6  2000.0  __________   6.840  F0V:      
hr2844   7 28 51.61  +48 11 01.5  2000.0  __________   5.720  B9pHgMn   
hr2845   7 27 08.96  +8 17 21.6  2000.0  __3Bet_CMi   2.900  B8Ve      
hr2846   7 27 44.36  +21 26 40.8  2000.0  _63____Gem   5.220  F5V+F5V   
hr2847   7 25 43.00  -31 44 18.9  2000.0  __________   6.310  B2V       
hr2848   6 46 58.78  -87 01 30.0  2000.0  __________   6.470  F3V       
hr2849   7 29 56.12  +49 40 20.2  2000.0  _22____Lyn   5.360  F6V       
hr2850   7 26 40.70  -23 42 43.8  2000.0  __________   6.560  A1        
hr2851   7 28 02.10  +6 56 30.6  2000.0  __5Eta_CMi   5.250  F0III     
hr2852   7 29 06.82  +31 47 05.8  2000.0  _62Rho_Gem   4.180  F0V       
hr2853   7 27 08.00  -17 51 51.8  2000.0  __________   5.630  A5n       
hr2854   7 28 09.76  +8 55 32.2  2000.0  __4Gam_CMi   4.320  K3-IIIFe-0
hr2855   7 26 59.39  -23 05 10.0  2000.0  __________   5.610  B0IV:pe   
hr2856   7 26 42.28  -34 08 27.0  2000.0  __________   5.900  B2IV-V    
hr2857   7 29 20.37  +28 07 04.4  2000.0  _64____Gem   5.050  A4V       
hr2858   7 28 47.30  +15 06 33.8  2000.0  __________   6.220  B9IV      
hr2859   7 27 51.70  -11 33 25.0  2000.0  __________   5.790  G8Ib-II+B2
hr2860   7 27 42.90  -22 51 35.2  2000.0  __________   5.950  B5V:      
hr2861   7 29 48.67  +27 54 57.8  2000.0  _65____Gem   5.010  K2III     
hr2862   7 26 21.90  -51 01 05.9  2000.0  __________   5.100  K0III     
hr2863   7 27 59.20  -29 09 20.9  2000.0  __________   5.540  B9VpSi:   
hr2864   7 29 47.80  +12 00 23.8  2000.0  __6____CMi   4.540  K1+IIIBa0.
hr2865   7 29 18.69  -1 54 19.0  2000.0  __________   5.590  K5III     
hr2866   7 29 25.74  -7 33 02.7  2000.0  __________   5.860  F8V       
hr2867   7 29 22.10  -10 19 36.0  2000.0  __________   5.750  K5III     
hr2868   7 29 21.77  -14 59 59.5  2000.0  __________   6.050  F7V       
hr2869   7 28 22.78  -37 48 37.5  2000.0  __________   6.580  A1IV      
hr2870   7 28 51.31  -31 50 54.0  2000.0  __________   6.380  B3V       
hr2871   7 28 51.47  -31 50 49.0  2000.0  __________   7.130  B4V       
hr2872   7 31 55.67  +38 53 46.9  2000.0  __________   6.540  A2V       
hr2873   7 29 04.89  -31 27 23.0  2000.0  __________   5.770  B2V       
hr2874   7 29 51.40  -23 01 28.1  2000.0  __________   4.850  A5Ib      
hr2875   7 29 05.69  -38 48 43.9  2000.0  __________   5.430  B5Vp      
hr2876   7 30 51.10  -5 13 35.0  2000.0  __________   6.240  K0        
hr2877   7 31 48.43  +17 05 09.2  2000.0  __________   5.420  K2        
hr2878   7 29 13.75  -43 18 03.1  2000.0  ___Sig_Pup   3.250  K5III     
hr2879   7 32 50.58  +22 53 15.9  2000.0  __________   6.540  K0II-III+F
hr2880   7 32 05.90  +1 54 52.0  2000.0  __7Del1CMi   5.250  F0III     
hr2881   7 30 42.48  -30 57 44.0  2000.0  __________   4.650  G3Ib      
hr2882   7 30 42.32  -37 20 22.6  2000.0  __________   6.650  G4V       
hr2883   7 32 05.74  -8 52 52.6  2000.0  __________   5.900  F5V       
hr2884   7 29 59.57  -52 39 03.4  2000.0  __________   5.870  K0III     
hr2885   7 31 25.80  -36 09 09.8  2000.0  __________   6.680  B4V       
hr2886   7 33 36.49  +15 49 35.9  2000.0  _68____Gem   5.250  A1Vn      
hr2887   7 33 11.59  +3 17 25.4  2000.0  __8Del2CMi   5.590  F2V       
hr2888   7 28 51.28  -64 30 36.2  2000.0  __________   6.390  K5III     
hr2889   7 31 42.81  -35 53 15.9  2000.0  __________   6.610  A0V       
hr2890   7 34 35.86  +31 53 18.0  2000.0  _66Alp_Gem   2.880  A2Vm      
hr2891   7 34 35.87  +31 53 17.0  2000.0  _66Alp_Gem   1.980  A1V       
hr2892   7 30 30.92  -54 23 57.8  2000.0  __________   5.960  M1III     
hr2893   7 34 05.10  +10 34 05.9  2000.0  __________   6.280  A1V       
hr2894   7 36 46.98  +55 45 18.6  2000.0  __________   5.920  K2III     
